date_time,day_type,hawker_center,taxi_counts
2023-01-13 17:00:00,weekday,Hong Lim,224
2023-01-13 18:00:00,weekday,Hong Lim,232
2023-01-13 19:00:00,weekday,Hong Lim,287
2023-01-13 20:00:00,weekday,Hong Lim,307
2023-01-14 16:00:00,weekend,Hong Lim,170
2023-01-14 17:00:00,weekend,Hong Lim,160
2023-01-14 18:00:00,weekend,Hong Lim,117
2023-01-14 19:00:00,weekend,Hong Lim,77
2023-01-14 20:00:00,weekend,Hong Lim,14
2023-01-15 16:00:00,weekend,Hong Lim,176
2023-01-15 17:00:00,weekend,Hong Lim,172
2023-01-15 18:00:00,weekend,Hong Lim,172
2023-01-15 19:00:00,weekend,Hong Lim,241
2023-01-15 20:00:00,weekend,Hong Lim,190
2023-01-16 16:00:00,weekday,Hong Lim,154
2023-01-16 17:00:00,weekday,Hong Lim,185
2023-01-16 18:00:00,weekday,Hong Lim,171
2023-01-16 19:00:00,weekday,Hong Lim,80
2023-01-16 20:00:00,weekday,Hong Lim,243
2023-01-17 16:00:00,weekday,Hong Lim,154
2023-01-17 17:00:00,weekday,Hong Lim,162
2023-01-17 18:00:00,weekday,Hong Lim,163
2023-01-17 19:00:00,weekday,Hong Lim,189
2023-01-17 20:00:00,weekday,Hong Lim,203
2023-01-18 16:00:00,weekday,Hong Lim,150
2023-01-18 17:00:00,weekday,Hong Lim,165
2023-01-18 18:00:00,weekday,Hong Lim,164
2023-01-18 19:00:00,weekday,Hong Lim,157
2023-01-18 20:00:00,weekday,Hong Lim,174
2023-01-19 16:00:00,weekday,Hong Lim,136
2023-01-19 17:00:00,weekday,Hong Lim,84
2023-01-19 18:00:00,weekday,Hong Lim,170
2023-01-19 19:00:00,weekday,Hong Lim,156
2023-01-19 20:00:00,weekday,Hong Lim,207
2023-01-20 16:00:00,weekday,Hong Lim,141
2023-01-20 17:00:00,weekday,Hong Lim,135
2023-01-20 18:00:00,weekday,Hong Lim,135
2023-01-20 19:00:00,weekday,Hong Lim,187
2023-01-20 20:00:00,weekday,Hong Lim,252
2023-01-21 16:00:00,weekend,Hong Lim,103
2023-01-21 17:00:00,weekend,Hong Lim,81
2023-01-21 18:00:00,weekend,Hong Lim,87
2023-01-21 19:00:00,weekend,Hong Lim,99
2023-01-21 20:00:00,weekend,Hong Lim,123
2023-01-22 16:00:00,holiday,Hong Lim,88
2023-01-22 17:00:00,holiday,Hong Lim,85
2023-01-22 18:00:00,holiday,Hong Lim,98
2023-01-22 19:00:00,holiday,Hong Lim,102
2023-01-22 20:00:00,holiday,Hong Lim,94
2023-01-23 16:00:00,holiday,Hong Lim,108
2023-01-23 17:00:00,holiday,Hong Lim,129
2023-01-23 18:00:00,holiday,Hong Lim,127
2023-01-23 19:00:00,holiday,Hong Lim,171
2023-01-23 20:00:00,holiday,Hong Lim,137
2023-01-24 16:00:00,holiday,Hong Lim,155
2023-01-24 17:00:00,holiday,Hong Lim,146
2023-01-24 18:00:00,holiday,Hong Lim,153
2023-01-24 19:00:00,holiday,Hong Lim,243
2023-01-24 20:00:00,holiday,Hong Lim,243
2023-01-25 16:00:00,weekday,Hong Lim,154
2023-01-25 17:00:00,weekday,Hong Lim,180
2023-01-25 18:00:00,weekday,Hong Lim,160
2023-01-25 19:00:00,weekday,Hong Lim,249
2023-01-25 20:00:00,weekday,Hong Lim,298
2023-01-26 16:00:00,weekday,Hong Lim,324
2023-01-26 17:00:00,weekday,Hong Lim,212
2023-01-26 18:00:00,weekday,Hong Lim,213
2023-01-26 19:00:00,weekday,Hong Lim,290
2023-01-26 20:00:00,weekday,Hong Lim,392
2023-01-27 16:00:00,weekday,Hong Lim,250
2023-01-27 17:00:00,weekday,Hong Lim,185
2023-01-27 18:00:00,weekday,Hong Lim,176
2023-01-27 19:00:00,weekday,Hong Lim,237
2023-01-27 20:00:00,weekday,Hong Lim,429
2023-01-28 16:00:00,weekend,Hong Lim,239
2023-01-28 17:00:00,weekend,Hong Lim,239
2023-01-28 18:00:00,weekend,Hong Lim,32
2023-01-28 19:00:00,weekend,Hong Lim,115
2023-01-28 20:00:00,weekend,Hong Lim,42
2023-01-29 16:00:00,weekend,Hong Lim,87
2023-01-29 17:00:00,weekend,Hong Lim,66
2023-01-29 18:00:00,weekend,Hong Lim,79
2023-01-29 19:00:00,weekend,Hong Lim,197
2023-01-29 20:00:00,weekend,Hong Lim,167
2023-01-30 16:00:00,weekday,Hong Lim,210
2023-01-30 17:00:00,weekday,Hong Lim,225
2023-01-30 18:00:00,weekday,Hong Lim,159
2023-01-30 19:00:00,weekday,Hong Lim,162
2023-01-30 20:00:00,weekday,Hong Lim,261
2023-01-31 16:00:00,weekday,Hong Lim,389
2023-01-31 17:00:00,weekday,Hong Lim,252
2023-01-31 18:00:00,weekday,Hong Lim,163
2023-01-31 19:00:00,weekday,Hong Lim,196
2023-01-31 20:00:00,weekday,Hong Lim,337
2023-01-10 16:00:00,weekday,ABC Brickworks,169
2023-01-10 17:00:00,weekday,ABC Brickworks,98
2023-01-10 18:00:00,weekday,ABC Brickworks,77
2023-01-10 19:00:00,weekday,ABC Brickworks,91
2023-01-10 20:00:00,weekday,ABC Brickworks,120
2023-01-11 16:00:00,weekday,ABC Brickworks,111
2023-01-11 17:00:00,weekday,ABC Brickworks,92
2023-01-11 18:00:00,weekday,ABC Brickworks,102
2023-01-11 19:00:00,weekday,ABC Brickworks,103
2023-01-11 20:00:00,weekday,ABC Brickworks,118
2023-01-12 16:00:00,weekday,ABC Brickworks,109
2023-01-12 17:00:00,weekday,ABC Brickworks,105
2023-01-12 18:00:00,weekday,ABC Brickworks,94
2023-01-12 19:00:00,weekday,ABC Brickworks,92
2023-01-12 20:00:00,weekday,ABC Brickworks,96
2023-01-13 16:00:00,weekday,ABC Brickworks,105
2023-01-13 17:00:00,weekday,ABC Brickworks,113
2023-01-13 18:00:00,weekday,ABC Brickworks,110
2023-01-13 19:00:00,weekday,ABC Brickworks,111
2023-01-13 20:00:00,weekday,ABC Brickworks,143
2023-01-14 16:00:00,weekend,ABC Brickworks,112
2023-01-14 17:00:00,weekend,ABC Brickworks,91
2023-01-14 18:00:00,weekend,ABC Brickworks,67
2023-01-14 19:00:00,weekend,ABC Brickworks,46
2023-01-14 20:00:00,weekend,ABC Brickworks,17
2023-01-15 16:00:00,weekend,ABC Brickworks,83
2023-01-15 17:00:00,weekend,ABC Brickworks,94
2023-01-15 18:00:00,weekend,ABC Brickworks,109
2023-01-15 19:00:00,weekend,ABC Brickworks,107
2023-01-15 20:00:00,weekend,ABC Brickworks,99
2023-01-16 16:00:00,weekday,ABC Brickworks,89
2023-01-16 17:00:00,weekday,ABC Brickworks,88
2023-01-16 18:00:00,weekday,ABC Brickworks,82
2023-01-16 19:00:00,weekday,ABC Brickworks,53
2023-01-16 20:00:00,weekday,ABC Brickworks,136
2023-01-17 16:00:00,weekday,ABC Brickworks,91
2023-01-17 17:00:00,weekday,ABC Brickworks,77
2023-01-17 18:00:00,weekday,ABC Brickworks,77
2023-01-17 19:00:00,weekday,ABC Brickworks,83
2023-01-17 20:00:00,weekday,ABC Brickworks,83
2023-01-18 16:00:00,weekday,ABC Brickworks,102
2023-01-18 17:00:00,weekday,ABC Brickworks,88
2023-01-18 18:00:00,weekday,ABC Brickworks,80
2023-01-18 19:00:00,weekday,ABC Brickworks,70
2023-01-18 20:00:00,weekday,ABC Brickworks,80
2023-01-19 16:00:00,weekday,ABC Brickworks,90
2023-01-19 17:00:00,weekday,ABC Brickworks,40
2023-01-19 18:00:00,weekday,ABC Brickworks,86
2023-01-19 19:00:00,weekday,ABC Brickworks,63
2023-01-19 20:00:00,weekday,ABC Brickworks,84
2023-01-20 16:00:00,weekday,ABC Brickworks,85
2023-01-20 17:00:00,weekday,ABC Brickworks,76
2023-01-20 18:00:00,weekday,ABC Brickworks,78
2023-01-20 19:00:00,weekday,ABC Brickworks,72
2023-01-20 20:00:00,weekday,ABC Brickworks,132
2023-01-21 16:00:00,weekend,ABC Brickworks,80
2023-01-21 17:00:00,weekend,ABC Brickworks,64
2023-01-21 18:00:00,weekend,ABC Brickworks,56
2023-01-21 19:00:00,weekend,ABC Brickworks,60
2023-01-21 20:00:00,weekend,ABC Brickworks,63
2023-01-22 16:00:00,holiday,ABC Brickworks,59
2023-01-22 17:00:00,holiday,ABC Brickworks,65
2023-01-22 18:00:00,holiday,ABC Brickworks,62
2023-01-22 19:00:00,holiday,ABC Brickworks,65
2023-01-22 20:00:00,holiday,ABC Brickworks,73
2023-01-23 16:00:00,holiday,ABC Brickworks,61
2023-01-23 17:00:00,holiday,ABC Brickworks,80
2023-01-23 18:00:00,holiday,ABC Brickworks,66
2023-01-23 19:00:00,holiday,ABC Brickworks,60
2023-01-23 20:00:00,holiday,ABC Brickworks,65
2023-01-24 16:00:00,holiday,ABC Brickworks,114
2023-01-24 17:00:00,holiday,ABC Brickworks,91
2023-01-24 18:00:00,holiday,ABC Brickworks,86
2023-01-24 19:00:00,holiday,ABC Brickworks,103
2023-01-24 20:00:00,holiday,ABC Brickworks,123
2023-01-25 16:00:00,weekday,ABC Brickworks,107
2023-01-25 17:00:00,weekday,ABC Brickworks,112
2023-01-25 18:00:00,weekday,ABC Brickworks,87
2023-01-25 19:00:00,weekday,ABC Brickworks,116
2023-01-25 20:00:00,weekday,ABC Brickworks,113
2023-01-26 16:00:00,weekday,ABC Brickworks,153
2023-01-26 17:00:00,weekday,ABC Brickworks,97
2023-01-26 18:00:00,weekday,ABC Brickworks,99
2023-01-26 19:00:00,weekday,ABC Brickworks,91
2023-01-26 20:00:00,weekday,ABC Brickworks,135
2023-01-27 16:00:00,weekday,ABC Brickworks,155
2023-01-27 17:00:00,weekday,ABC Brickworks,90
2023-01-27 18:00:00,weekday,ABC Brickworks,78
2023-01-27 19:00:00,weekday,ABC Brickworks,93
2023-01-27 20:00:00,weekday,ABC Brickworks,137
2023-01-28 16:00:00,weekend,ABC Brickworks,121
2023-01-28 17:00:00,weekend,ABC Brickworks,121
2023-01-28 18:00:00,weekend,ABC Brickworks,23
2023-01-28 19:00:00,weekend,ABC Brickworks,37
2023-01-28 20:00:00,weekend,ABC Brickworks,16
2023-01-29 16:00:00,weekend,ABC Brickworks,66
2023-01-29 17:00:00,weekend,ABC Brickworks,63
2023-01-29 18:00:00,weekend,ABC Brickworks,50
2023-01-29 19:00:00,weekend,ABC Brickworks,116
2023-01-29 20:00:00,weekend,ABC Brickworks,92
2023-01-30 16:00:00,weekday,ABC Brickworks,105
2023-01-30 17:00:00,weekday,ABC Brickworks,94
2023-01-30 18:00:00,weekday,ABC Brickworks,94
2023-01-30 19:00:00,weekday,ABC Brickworks,94
2023-01-30 20:00:00,weekday,ABC Brickworks,101
2023-01-31 16:00:00,weekday,ABC Brickworks,154
2023-01-31 17:00:00,weekday,ABC Brickworks,126
2023-01-31 18:00:00,weekday,ABC Brickworks,72
2023-01-31 19:00:00,weekday,ABC Brickworks,78
2023-01-31 20:00:00,weekday,ABC Brickworks,120
2023-02-01 16:00:00,weekday,Maxwell,256
2023-02-01 17:00:00,weekday,Maxwell,186
2023-02-01 18:00:00,weekday,Maxwell,171
2023-02-01 19:00:00,weekday,Maxwell,183
2023-02-01 20:00:00,weekday,Maxwell,268
2023-02-02 16:00:00,weekday,Maxwell,251
2023-02-02 17:00:00,weekday,Maxwell,264
2023-02-02 18:00:00,weekday,Maxwell,162
2023-02-02 19:00:00,weekday,Maxwell,157
2023-02-02 20:00:00,weekday,Maxwell,328
2023-02-03 16:00:00,weekday,Maxwell,89
2023-02-03 17:00:00,weekday,Maxwell,85
2023-02-03 18:00:00,weekday,Maxwell,121
2023-02-03 19:00:00,weekday,Maxwell,68
2023-02-03 20:00:00,weekday,Maxwell,189
2023-02-04 16:00:00,weekend,Maxwell,130
2023-02-04 17:00:00,weekend,Maxwell,137
2023-02-04 18:00:00,weekend,Maxwell,120
2023-02-04 19:00:00,weekend,Maxwell,181
2023-02-04 20:00:00,weekend,Maxwell,260
2023-02-05 16:00:00,weekend,Maxwell,111
2023-02-05 17:00:00,weekend,Maxwell,111
2023-02-05 18:00:00,weekend,Maxwell,138
2023-02-05 19:00:00,weekend,Maxwell,125
2023-02-05 20:00:00,weekend,Maxwell,131
2023-02-06 16:00:00,weekday,Maxwell,195
2023-02-06 17:00:00,weekday,Maxwell,60
2023-02-06 18:00:00,weekday,Maxwell,221
2023-02-06 19:00:00,weekday,Maxwell,295
2023-02-06 20:00:00,weekday,Maxwell,385
2023-02-07 16:00:00,weekday,Maxwell,187
2023-02-07 17:00:00,weekday,Maxwell,67
2023-02-07 18:00:00,weekday,Maxwell,191
2023-02-07 19:00:00,weekday,Maxwell,216
2023-02-07 20:00:00,weekday,Maxwell,406
2023-02-08 16:00:00,weekday,Maxwell,218
2023-02-08 17:00:00,weekday,Maxwell,168
2023-02-08 18:00:00,weekday,Maxwell,168
2023-02-08 19:00:00,weekday,Maxwell,161
2023-02-08 20:00:00,weekday,Maxwell,285
2023-02-09 16:00:00,weekday,Maxwell,171
2023-02-09 17:00:00,weekday,Maxwell,173
2023-02-09 18:00:00,weekday,Maxwell,197
2023-02-09 19:00:00,weekday,Maxwell,187
2023-02-09 20:00:00,weekday,Maxwell,386
2023-02-10 16:00:00,weekday,Maxwell,86
2023-02-10 17:00:00,weekday,Maxwell,102
2023-02-10 18:00:00,weekday,Maxwell,135
2023-02-10 19:00:00,weekday,Maxwell,188
2023-02-10 20:00:00,weekday,Maxwell,308
2023-02-11 16:00:00,weekend,Maxwell,175
2023-02-11 17:00:00,weekend,Maxwell,156
2023-02-11 18:00:00,weekend,Maxwell,178
2023-02-11 19:00:00,weekend,Maxwell,257
2023-02-11 20:00:00,weekend,Maxwell,384
2023-02-12 16:00:00,weekend,Maxwell,88
2023-02-12 17:00:00,weekend,Maxwell,85
2023-02-12 18:00:00,weekend,Maxwell,141
2023-02-12 19:00:00,weekend,Maxwell,178
2023-02-12 20:00:00,weekend,Maxwell,171
2023-02-13 16:00:00,weekday,Maxwell,214
2023-02-13 17:00:00,weekday,Maxwell,183
2023-02-13 18:00:00,weekday,Maxwell,164
2023-02-13 19:00:00,weekday,Maxwell,244
2023-02-13 20:00:00,weekday,Maxwell,359
2023-02-14 16:00:00,weekday,Maxwell,186
2023-02-14 17:00:00,weekday,Maxwell,151
2023-02-14 18:00:00,weekday,Maxwell,158
2023-02-14 19:00:00,weekday,Maxwell,161
2023-02-14 20:00:00,weekday,Maxwell,250
2023-02-15 16:00:00,weekday,Maxwell,185
2023-02-15 17:00:00,weekday,Maxwell,185
2023-02-15 18:00:00,weekday,Maxwell,222
2023-02-15 19:00:00,weekday,Maxwell,225
2023-02-15 20:00:00,weekday,Maxwell,427
2023-02-16 16:00:00,weekday,Maxwell,218
2023-02-16 17:00:00,weekday,Maxwell,187
2023-02-16 18:00:00,weekday,Maxwell,162
2023-02-16 19:00:00,weekday,Maxwell,177
2023-02-16 20:00:00,weekday,Maxwell,370
2023-02-17 16:00:00,weekday,Maxwell,157
2023-02-17 17:00:00,weekday,Maxwell,231
2023-02-17 18:00:00,weekday,Maxwell,190
2023-02-17 19:00:00,weekday,Maxwell,193
2023-02-17 20:00:00,weekday,Maxwell,550
2023-02-18 16:00:00,weekend,Maxwell,168
2023-02-18 17:00:00,weekend,Maxwell,164
2023-02-18 18:00:00,weekend,Maxwell,135
2023-02-18 19:00:00,weekend,Maxwell,275
2023-02-18 20:00:00,weekend,Maxwell,506
2023-02-19 16:00:00,weekend,Maxwell,166
2023-02-19 17:00:00,weekend,Maxwell,172
2023-02-19 18:00:00,weekend,Maxwell,88
2023-02-19 19:00:00,weekend,Maxwell,182
2023-02-19 20:00:00,weekend,Maxwell,117
2023-02-20 16:00:00,weekday,Maxwell,220
2023-02-20 17:00:00,weekday,Maxwell,203
2023-02-20 18:00:00,weekday,Maxwell,249
2023-02-20 19:00:00,weekday,Maxwell,355
2023-02-20 20:00:00,weekday,Maxwell,462
2023-02-21 16:00:00,weekday,Maxwell,92
2023-02-21 17:00:00,weekday,Maxwell,84
2023-02-21 18:00:00,weekday,Maxwell,80
2023-02-21 19:00:00,weekday,Maxwell,82
2023-02-21 20:00:00,weekday,Maxwell,120
2023-02-22 16:00:00,weekday,Maxwell,218
2023-02-22 17:00:00,weekday,Maxwell,249
2023-02-22 18:00:00,weekday,Maxwell,205
2023-02-22 19:00:00,weekday,Maxwell,198
2023-02-22 20:00:00,weekday,Maxwell,436
2023-02-23 16:00:00,weekday,Maxwell,78
2023-02-23 17:00:00,weekday,Maxwell,169
2023-02-23 18:00:00,weekday,Maxwell,186
2023-02-23 19:00:00,weekday,Maxwell,173
2023-02-23 20:00:00,weekday,Maxwell,354
2023-02-24 16:00:00,weekday,Maxwell,167
2023-02-24 17:00:00,weekday,Maxwell,144
2023-02-24 18:00:00,weekday,Maxwell,169
2023-02-24 19:00:00,weekday,Maxwell,186
2023-02-24 20:00:00,weekday,Maxwell,437
2023-02-25 16:00:00,weekend,Maxwell,39
2023-02-25 17:00:00,weekend,Maxwell,152
2023-02-25 18:00:00,weekend,Maxwell,121
2023-02-25 19:00:00,weekend,Maxwell,114
2023-02-25 20:00:00,weekend,Maxwell,271
2023-02-26 16:00:00,weekend,Maxwell,43
2023-02-26 17:00:00,weekend,Maxwell,44
2023-02-26 18:00:00,weekend,Maxwell,186
2023-02-26 19:00:00,weekend,Maxwell,158
2023-02-26 20:00:00,weekend,Maxwell,164
2023-02-27 16:00:00,weekday,Maxwell,330
2023-02-27 17:00:00,weekday,Maxwell,310
2023-02-27 18:00:00,weekday,Maxwell,297
2023-02-27 19:00:00,weekday,Maxwell,283
2023-02-27 20:00:00,weekday,Maxwell,272
2023-02-28 16:00:00,weekday,Maxwell,367
2023-02-28 17:00:00,weekday,Maxwell,363
2023-02-28 18:00:00,weekday,Maxwell,275
2023-02-28 19:00:00,weekday,Maxwell,232
2023-02-28 20:00:00,weekday,Maxwell,117
2023-02-01 16:00:00,weekday,Hong Lim,282
2023-02-01 17:00:00,weekday,Hong Lim,218
2023-02-01 18:00:00,weekday,Hong Lim,196
2023-02-01 19:00:00,weekday,Hong Lim,200
2023-02-01 20:00:00,weekday,Hong Lim,291
2023-02-02 16:00:00,weekday,Hong Lim,278
2023-02-02 17:00:00,weekday,Hong Lim,306
2023-02-02 18:00:00,weekday,Hong Lim,172
2023-02-02 19:00:00,weekday,Hong Lim,175
2023-02-02 20:00:00,weekday,Hong Lim,362
2023-02-03 16:00:00,weekday,Hong Lim,97
2023-02-03 17:00:00,weekday,Hong Lim,94
2023-02-03 18:00:00,weekday,Hong Lim,134
2023-02-03 19:00:00,weekday,Hong Lim,68
2023-02-03 20:00:00,weekday,Hong Lim,210
2023-02-04 16:00:00,weekend,Hong Lim,144
2023-02-04 17:00:00,weekend,Hong Lim,149
2023-02-04 18:00:00,weekend,Hong Lim,127
2023-02-04 19:00:00,weekend,Hong Lim,194
2023-02-04 20:00:00,weekend,Hong Lim,287
2023-02-05 16:00:00,weekend,Hong Lim,123
2023-02-05 17:00:00,weekend,Hong Lim,121
2023-02-05 18:00:00,weekend,Hong Lim,154
2023-02-05 19:00:00,weekend,Hong Lim,136
2023-02-05 20:00:00,weekend,Hong Lim,141
2023-02-06 16:00:00,weekday,Hong Lim,233
2023-02-06 17:00:00,weekday,Hong Lim,78
2023-02-06 18:00:00,weekday,Hong Lim,241
2023-02-06 19:00:00,weekday,Hong Lim,322
2023-02-06 20:00:00,weekday,Hong Lim,429
2023-02-07 16:00:00,weekday,Hong Lim,209
2023-02-07 17:00:00,weekday,Hong Lim,78
2023-02-07 18:00:00,weekday,Hong Lim,206
2023-02-07 19:00:00,weekday,Hong Lim,240
2023-02-07 20:00:00,weekday,Hong Lim,452
2023-02-08 16:00:00,weekday,Hong Lim,237
2023-02-08 17:00:00,weekday,Hong Lim,202
2023-02-08 18:00:00,weekday,Hong Lim,180
2023-02-08 19:00:00,weekday,Hong Lim,178
2023-02-08 20:00:00,weekday,Hong Lim,313
2023-02-09 16:00:00,weekday,Hong Lim,199
2023-02-09 17:00:00,weekday,Hong Lim,202
2023-02-09 18:00:00,weekday,Hong Lim,217
2023-02-09 19:00:00,weekday,Hong Lim,206
2023-02-09 20:00:00,weekday,Hong Lim,421
2023-02-10 16:00:00,weekday,Hong Lim,90
2023-02-10 17:00:00,weekday,Hong Lim,119
2023-02-10 18:00:00,weekday,Hong Lim,143
2023-02-10 19:00:00,weekday,Hong Lim,207
2023-02-10 20:00:00,weekday,Hong Lim,333
2023-02-11 16:00:00,weekend,Hong Lim,188
2023-02-11 17:00:00,weekend,Hong Lim,184
2023-02-11 18:00:00,weekend,Hong Lim,193
2023-02-11 19:00:00,weekend,Hong Lim,269
2023-02-11 20:00:00,weekend,Hong Lim,418
2023-02-12 16:00:00,weekend,Hong Lim,97
2023-02-12 17:00:00,weekend,Hong Lim,90
2023-02-12 18:00:00,weekend,Hong Lim,152
2023-02-12 19:00:00,weekend,Hong Lim,194
2023-02-12 20:00:00,weekend,Hong Lim,189
2023-02-13 16:00:00,weekday,Hong Lim,253
2023-02-13 17:00:00,weekday,Hong Lim,205
2023-02-13 18:00:00,weekday,Hong Lim,185
2023-02-13 19:00:00,weekday,Hong Lim,263
2023-02-13 20:00:00,weekday,Hong Lim,395
2023-02-14 16:00:00,weekday,Hong Lim,216
2023-02-14 17:00:00,weekday,Hong Lim,168
