date_time,day_type,hawker_center,taxi_counts
2023-05-04 20:00:00,weekday,Hong Lim,321
2023-05-05 16:00:00,weekday,Hong Lim,251
2023-05-05 17:00:00,weekday,Hong Lim,219
2023-05-05 18:00:00,weekday,Hong Lim,212
2023-05-05 19:00:00,weekday,Hong Lim,255
2023-05-05 20:00:00,weekday,Hong Lim,508
2023-05-06 16:00:00,weekend,Hong Lim,44
2023-05-06 17:00:00,weekend,Hong Lim,156
2023-05-06 18:00:00,weekend,Hong Lim,184
2023-05-06 19:00:00,weekend,Hong Lim,194
2023-05-06 20:00:00,weekend,Hong Lim,267
2023-05-07 16:00:00,weekend,Hong Lim,210
2023-05-07 17:00:00,weekend,Hong Lim,158
2023-05-07 18:00:00,weekend,Hong Lim,174
2023-05-07 19:00:00,weekend,Hong Lim,204
2023-05-07 20:00:00,weekend,Hong Lim,70
2023-05-08 16:00:00,weekday,Hong Lim,390
2023-05-08 17:00:00,weekday,Hong Lim,235
2023-05-08 18:00:00,weekday,Hong Lim,298
2023-05-08 19:00:00,weekday,Hong Lim,272
2023-05-08 20:00:00,weekday,Hong Lim,249
2023-05-09 16:00:00,weekday,Hong Lim,127
2023-05-09 17:00:00,weekday,Hong Lim,189
2023-05-09 18:00:00,weekday,Hong Lim,188
2023-05-09 19:00:00,weekday,Hong Lim,96
2023-05-09 20:00:00,weekday,Hong Lim,228
2023-05-10 16:00:00,weekday,Hong Lim,253
2023-05-10 17:00:00,weekday,Hong Lim,215
2023-05-10 18:00:00,weekday,Hong Lim,216
2023-05-10 19:00:00,weekday,Hong Lim,215
2023-05-10 20:00:00,weekday,Hong Lim,336
2023-05-11 16:00:00,weekday,Hong Lim,226
2023-05-11 17:00:00,weekday,Hong Lim,223
2023-05-11 18:00:00,weekday,Hong Lim,174
2023-05-11 19:00:00,weekday,Hong Lim,234
2023-05-11 20:00:00,weekday,Hong Lim,395
2023-05-12 16:00:00,weekday,Hong Lim,110
2023-05-12 17:00:00,weekday,Hong Lim,227
2023-05-12 18:00:00,weekday,Hong Lim,185
2023-05-12 19:00:00,weekday,Hong Lim,167
2023-05-12 20:00:00,weekday,Hong Lim,436
2023-05-13 16:00:00,weekend,Hong Lim,155
2023-05-13 17:00:00,weekend,Hong Lim,151
2023-05-13 18:00:00,weekend,Hong Lim,199
2023-05-13 19:00:00,weekend,Hong Lim,222
2023-05-13 20:00:00,weekend,Hong Lim,290
2023-05-14 16:00:00,weekend,Hong Lim,134
2023-05-14 17:00:00,weekend,Hong Lim,140
2023-05-14 18:00:00,weekend,Hong Lim,187
2023-05-14 19:00:00,weekend,Hong Lim,217
2023-05-14 20:00:00,weekday,Hong Lim,170
2023-05-15 16:00:00,weekday,Hong Lim,279
2023-05-15 17:00:00,weekday,Hong Lim,206
2023-05-15 18:00:00,weekday,Hong Lim,249
2023-05-15 19:00:00,weekday,Hong Lim,327
2023-05-15 20:00:00,weekday,Hong Lim,391
