date_time,day_type,hawker_center,taxi_counts
2023-01-22 11:00:00,holiday,Hong Lim,66
2023-01-22 12:00:00,holiday,Hong Lim,81
2023-01-22 13:00:00,holiday,Hong Lim,54
2023-01-22 14:00:00,holiday,Hong Lim,66
2023-01-23 10:00:00,holiday,Hong Lim,146
2023-01-23 11:00:00,holiday,Hong Lim,140
2023-01-23 12:00:00,holiday,Hong Lim,117
2023-01-23 13:00:00,holiday,Hong Lim,87
2023-01-23 14:00:00,holiday,Hong Lim,91
2023-01-24 10:00:00,holiday,Hong Lim,160
2023-01-24 11:00:00,holiday,Hong Lim,172
2023-01-24 12:00:00,holiday,Hong Lim,162
2023-01-24 13:00:00,holiday,Hong Lim,182
2023-01-24 14:00:00,holiday,Hong Lim,174
2023-01-25 10:00:00,weekday,Hong Lim,557
2023-01-25 11:00:00,weekday,Hong Lim,447
2023-01-25 12:00:00,weekday,Hong Lim,291
2023-01-25 13:00:00,weekday,Hong Lim,85
2023-01-25 14:00:00,weekday,Hong Lim,277
2023-01-26 10:00:00,weekday,Hong Lim,551
2023-01-26 11:00:00,weekday,Hong Lim,547
2023-01-26 12:00:00,weekday,Hong Lim,428
2023-01-26 13:00:00,weekday,Hong Lim,462
2023-01-26 14:00:00,weekday,Hong Lim,337
2023-01-27 10:00:00,weekday,Hong Lim,528
2023-01-27 11:00:00,weekday,Hong Lim,497
2023-01-27 12:00:00,weekday,Hong Lim,381
2023-01-27 13:00:00,weekday,Hong Lim,473
2023-01-27 14:00:00,weekday,Hong Lim,326
2023-01-28 10:00:00,weekend,Hong Lim,295
2023-01-28 11:00:00,weekend,Hong Lim,260
2023-01-28 12:00:00,weekend,Hong Lim,239
2023-01-28 13:00:00,weekend,Hong Lim,239
2023-01-28 14:00:00,weekend,Hong Lim,239
2023-01-29 10:00:00,weekend,Hong Lim,71
2023-01-29 11:00:00,weekend,Hong Lim,90
2023-01-29 12:00:00,weekend,Hong Lim,84
2023-01-29 13:00:00,weekend,Hong Lim,85
2023-01-29 14:00:00,weekend,Hong Lim,86
2023-01-30 10:00:00,weekday,Hong Lim,265
2023-01-30 11:00:00,weekday,Hong Lim,269
2023-01-30 12:00:00,weekday,Hong Lim,189
2023-01-30 13:00:00,weekday,Hong Lim,216
2023-01-30 14:00:00,weekday,Hong Lim,179
2023-01-31 10:00:00,weekday,Hong Lim,333
2023-01-31 11:00:00,weekday,Hong Lim,315
2023-01-31 12:00:00,weekday,Hong Lim,289
2023-01-31 13:00:00,weekday,Hong Lim,243
2023-01-31 14:00:00,weekday,Hong Lim,205
2023-01-11 10:00:00,weekday,ABC Brickworks,251
2023-01-11 11:00:00,weekday,ABC Brickworks,358
2023-01-11 12:00:00,weekday,ABC Brickworks,106
2023-01-11 13:00:00,weekday,ABC Brickworks,250
2023-01-11 14:00:00,weekday,ABC Brickworks,191
2023-01-12 10:00:00,weekday,ABC Brickworks,214
2023-01-12 11:00:00,weekday,ABC Brickworks,268
2023-01-12 12:00:00,weekday,ABC Brickworks,191
2023-01-12 13:00:00,weekday,ABC Brickworks,239
2023-01-12 14:00:00,weekday,ABC Brickworks,156
2023-01-13 10:00:00,weekday,ABC Brickworks,290
2023-01-13 11:00:00,weekday,ABC Brickworks,252
2023-01-13 12:00:00,weekday,ABC Brickworks,157
2023-01-13 13:00:00,weekday,ABC Brickworks,114
2023-01-13 14:00:00,weekday,ABC Brickworks,121
2023-01-14 10:00:00,weekend,ABC Brickworks,106
2023-01-14 11:00:00,weekend,ABC Brickworks,129
2023-01-14 12:00:00,weekend,ABC Brickworks,130
2023-01-14 13:00:00,weekend,ABC Brickworks,118
2023-01-14 14:00:00,weekend,ABC Brickworks,131
2023-01-15 10:00:00,weekend,ABC Brickworks,71
2023-01-15 11:00:00,weekend,ABC Brickworks,87
2023-01-15 12:00:00,weekend,ABC Brickworks,78
2023-01-15 13:00:00,weekend,ABC Brickworks,107
2023-01-15 14:00:00,weekend,ABC Brickworks,120
2023-01-16 10:00:00,weekday,ABC Brickworks,213
2023-01-16 11:00:00,weekday,ABC Brickworks,274
2023-01-16 12:00:00,weekday,ABC Brickworks,223
2023-01-16 13:00:00,weekday,ABC Brickworks,212
2023-01-16 14:00:00,weekday,ABC Brickworks,149
2023-01-17 10:00:00,weekday,ABC Brickworks,171
2023-01-17 11:00:00,weekday,ABC Brickworks,270
2023-01-17 12:00:00,weekday,ABC Brickworks,195
2023-01-17 13:00:00,weekday,ABC Brickworks,200
2023-01-17 14:00:00,weekday,ABC Brickworks,120
2023-01-18 10:00:00,weekday,ABC Brickworks,196
2023-01-18 11:00:00,weekday,ABC Brickworks,270
2023-01-18 12:00:00,weekday,ABC Brickworks,200
2023-01-18 13:00:00,weekday,ABC Brickworks,98
2023-01-18 14:00:00,weekday,ABC Brickworks,123
2023-01-19 10:00:00,weekday,ABC Brickworks,271
2023-01-19 11:00:00,weekday,ABC Brickworks,247
2023-01-19 12:00:00,weekday,ABC Brickworks,159
2023-01-19 13:00:00,weekday,ABC Brickworks,187
2023-01-19 14:00:00,weekday,ABC Brickworks,61
2023-01-20 10:00:00,weekday,ABC Brickworks,218
2023-01-20 11:00:00,weekday,ABC Brickworks,185
2023-01-20 12:00:00,weekday,ABC Brickworks,140
2023-01-20 13:00:00,weekday,ABC Brickworks,99
2023-01-20 14:00:00,weekday,ABC Brickworks,115
2023-01-21 10:00:00,weekend,ABC Brickworks,136
