date,time,taxi_count,queue_length,day_type
2023-12-16,08%3A01%3A00,34,210.3309278135574,weekend
2023-12-16,08%3A02%3A00,20,73.29830909437364,weekend
2023-12-16,08%3A03%3A00,30,169.2710831780098,weekend
2023-12-16,08%3A04%3A00,18,88.2541510127794,weekend
2023-12-16,08%3A05%3A00,18,73.46547213693253,weekend
2023-12-16,08%3A06%3A00,24,97.57419647127426,weekend
2023-12-16,08%3A07%3A00,36,186.8848383673477,weekend
2023-12-16,08%3A08%3A00,37,279.9178293003603,weekend
2023-12-16,08%3A09%3A00,0,[],weekend
2023-12-16,08%3A10%3A00,23,308.0752633796121,weekend
2023-12-16,08%3A11%3A00,23,112.55549170457753,weekend
2023-12-16,08%3A12%3A00,15,73.3213759614316,weekend
2023-12-16,08%3A13%3A00,15,92.16164052749686,weekend
2023-12-16,08%3A14%3A00,21,95.08195570742556,weekend
2023-12-16,08%3A15%3A00,22,111.49306686853313,weekend
2023-12-16,08%3A16%3A00,35,209.50638273140333,weekend
2023-12-16,08%3A17%3A00,28,126.74637916847855,weekend
2023-12-16,08%3A18%3A00,38,275.6277541995383,weekend
2023-12-16,08%3A19%3A00,25,167.05762913093778,weekend
2023-12-16,08%3A20%3A00,35,204.43925544924775,weekend
2023-12-16,08%3A21%3A00,36,209.86854744802685,weekend
2023-12-16,08%3A22%3A00,22,0,weekend
2023-12-16,08%3A23%3A00,19,127.22316184028543,weekend
2023-12-16,08%3A24%3A00,14,0,weekend
2023-12-16,08%3A25%3A00,20,82.00034485390583,weekend
2023-12-16,08%3A26%3A00,19,82.00034485390583,weekend
2023-12-16,08%3A27%3A00,28,90.047504290919,weekend
2023-12-16,08%3A28%3A00,29,0,weekend
2023-12-16,08%3A29%3A00,19,106.8278938479024,weekend
2023-12-16,08%3A30%3A00,24,113.07175754533709,weekend
2023-12-16,08%3A31%3A00,28,104.63369089525506,weekend
2023-12-16,08%3A32%3A00,24,92.2874954295539,weekend
2023-12-16,08%3A33%3A00,26,133.63263085131436,weekend
2023-12-16,08%3A34%3A00,15,0,weekend
2023-12-16,08%3A35%3A00,22,109.75189370188966,weekend
2023-12-16,08%3A36%3A00,30,0,weekend
2023-12-16,08%3A37%3A00,22,102.99406750576047,weekend
2023-12-16,08%3A38%3A00,26,103.78653548316097,weekend
2023-12-16,08%3A39%3A00,20,68.64791808882975,weekend
2023-12-16,08%3A40%3A00,26,0,weekend
2023-12-16,08%3A41%3A00,14,43.12421184407569,weekend
2023-12-16,08%3A42%3A00,15,63.890135735573494,weekend
2023-12-16,08%3A43%3A00,20,59.873145573900466,weekend
2023-12-16,08%3A44%3A00,7,0,weekend
2023-12-16,08%3A45%3A00,7,0,weekend
2023-12-16,08%3A46%3A00,20,104.20930319640344,weekend
2023-12-16,08%3A47%3A00,7,31.52070210772521,weekend
2023-12-16,08%3A48%3A00,9,50.02471216374743,weekend
2023-12-16,08%3A49%3A00,20,90.33246229909334,weekend
2023-12-16,08%3A50%3A00,18,82.92716918182253,weekend
2023-12-16,08%3A51%3A00,10,49.51457321786616,weekend
2023-12-16,08%3A52%3A00,19,84.09478306742005,weekend
2023-12-16,08%3A53%3A00,20,100.28861308608066,weekend
2023-12-16,08%3A54%3A00,14,0,weekend
2023-12-16,08%3A55%3A00,17,78.78713299109044,weekend
2023-12-16,08%3A56%3A00,23,134.10837954592733,weekend
2023-12-16,08%3A57%3A00,15,0,weekend
2023-12-16,08%3A58%3A00,17,106.72561409621285,weekend
2023-12-16,09%3A00%3A00,12,63.49006495653639,weekend
2023-12-16,09%3A01%3A00,21,88.29188720175812,weekend
2023-12-16,09%3A02%3A00,8,22.09402173169125,weekend
2023-12-16,09%3A03%3A00,8,22.09402173169125,weekend
2023-12-16,09%3A04%3A00,8,0,weekend
2023-12-16,09%3A05%3A00,20,123.86746778993076,weekend
2023-12-16,09%3A06%3A00,25,0,weekend
2023-12-16,09%3A07%3A00,0,[],weekend
2023-12-16,09%3A08%3A00,16,0,weekend
2023-12-16,09%3A09%3A00,15,51.81553014331875,weekend
2023-12-16,09%3A10%3A00,16,60.08991417442253,weekend
2023-12-16,09%3A11%3A00,22,109.32614654708647,weekend
2023-12-16,09%3A12%3A00,14,67.0037182315882,weekend
2023-12-16,09%3A13%3A00,9,54.39506371033459,weekend
2023-12-16,09%3A14%3A00,13,54.5022213094005,weekend
2023-12-16,09%3A15%3A00,16,75.17691570418822,weekend
2023-12-16,09%3A16%3A00,14,0,weekend
2023-12-16,09%3A17%3A00,0,[],weekend
2023-12-16,09%3A18%3A00,10,0,weekend
2023-12-16,09%3A19%3A00,0,[],weekend
2023-12-16,09%3A20%3A00,0,[],weekend
2023-12-16,09%3A21%3A00,0,[],weekend
2023-12-16,09%3A22%3A00,0,[],weekend
2023-12-16,09%3A23%3A00,0,[],weekend
2023-12-16,09%3A24%3A00,0,[],weekend
2023-12-16,09%3A25%3A00,0,[],weekend
2023-12-16,09%3A26%3A00,0,[],weekend
2023-12-16,09%3A27%3A00,0,[],weekend
2023-12-16,09%3A28%3A00,0,[],weekend
2023-12-16,09%3A29%3A00,0,[],weekend
2023-12-16,09%3A30%3A00,0,[],weekend
2023-12-16,09%3A31%3A00,0,[],weekend
2023-12-16,09%3A32%3A00,7,35.1792917751019,weekend
2023-12-16,09%3A33%3A00,0,[],weekend
2023-12-16,09%3A34%3A00,0,[],weekend
2023-12-16,09%3A35%3A00,7,39.67678370936966,weekend
2023-12-16,09%3A36%3A00,7,39.70230591446981,weekend
2023-12-16,09%3A37%3A00,0,[],weekend
2023-12-16,09%3A38%3A00,0,[],weekend
2023-12-16,09%3A39%3A00,0,[],weekend
2023-12-16,09%3A40%3A00,0,[],weekend
2023-12-16,09%3A41%3A00,0,[],weekend
2023-12-16,09%3A42%3A00,0,[],weekend
2023-12-16,09%3A43%3A00,0,[],weekend
2023-12-16,09%3A44%3A00,0,[],weekend
2023-12-16,09%3A45%3A00,0,[],weekend
2023-12-16,09%3A46%3A00,0,[],weekend
2023-12-16,09%3A47%3A00,0,[],weekend
2023-12-16,09%3A48%3A00,0,[],weekend
2023-12-16,09%3A49%3A00,0,[],weekend
2023-12-16,09%3A50%3A00,0,[],weekend
2023-12-16,09%3A51%3A00,0,[],weekend
2023-12-16,09%3A52%3A00,0,[],weekend
2023-12-16,09%3A53%3A00,0,[],weekend
2023-12-16,09%3A54%3A00,0,[],weekend
2023-12-16,09%3A55%3A00,0,[],weekend
2023-12-16,09%3A56%3A00,0,[],weekend
2023-12-16,09%3A57%3A00,0,[],weekend
2023-12-16,09%3A58%3A00,0,[],weekend
2023-12-16,10%3A00%3A00,0,[],weekend
2023-12-16,10%3A01%3A00,0,[],weekend
2023-12-16,10%3A02%3A00,0,[],weekend
2023-12-16,10%3A03%3A00,0,[],weekend
2023-12-16,10%3A04%3A00,0,[],weekend
2023-12-16,10%3A05%3A00,0,[],weekend
2023-12-16,10%3A06%3A00,0,[],weekend
2023-12-16,10%3A07%3A00,0,[],weekend
2023-12-16,10%3A08%3A00,7,0,weekend
2023-12-16,10%3A09%3A00,9,44.852612543090856,weekend
2023-12-16,10%3A10%3A00,0,[],weekend
2023-12-16,10%3A11%3A00,8,32.3236831970973,weekend
2023-12-16,10%3A12%3A00,0,[],weekend
2023-12-16,10%3A13%3A00,11,60.626696782772726,weekend
2023-12-16,10%3A14%3A00,7,35.71610239425083,weekend
2023-12-16,10%3A15%3A00,0,[],weekend
2023-12-16,10%3A16%3A00,7,32.94517572677957,weekend
2023-12-16,10%3A17%3A00,0,[],weekend
2023-12-16,10%3A18%3A00,15,88.00385503197388,weekend
2023-12-16,10%3A19%3A00,7,28.238720933332637,weekend
2023-12-16,10%3A20%3A00,8,29.40229205354379,weekend
2023-12-16,10%3A21%3A00,23,114.54816096406952,weekend
2023-12-16,10%3A22%3A00,19,96.92285313916265,weekend
2023-12-16,10%3A23%3A00,12,38.95638888827538,weekend
2023-12-16,10%3A24%3A00,9,0,weekend
2023-12-16,10%3A25%3A00,8,30.444235947969833,weekend
2023-12-16,10%3A26%3A00,13,75.1108946171168,weekend
2023-12-16,10%3A27%3A00,7,0,weekend
2023-12-16,10%3A28%3A00,9,56.08721142369814,weekend
2023-12-16,10%3A29%3A00,0,[],weekend
2023-12-16,10%3A30%3A00,0,[],weekend
2023-12-16,10%3A31%3A00,17,75.30588416104322,weekend
2023-12-16,10%3A32%3A00,10,36.565820613554386,weekend
2023-12-16,10%3A33%3A00,18,74.41248050564218,weekend
2023-12-16,10%3A34%3A00,7,27.410295780424565,weekend
2023-12-16,10%3A35%3A00,7,20.975458831384724,weekend
2023-12-16,10%3A36%3A00,7,0,weekend
2023-12-16,10%3A37%3A00,20,99.70066101296015,weekend
2023-12-16,10%3A38%3A00,26,0,weekend
2023-12-16,10%3A39%3A00,21,0,weekend
2023-12-16,10%3A40%3A00,25,102.61280504863684,weekend
2023-12-16,10%3A41%3A00,21,97.7661365097087,weekend
2023-12-16,10%3A42%3A00,18,82.84183415963082,weekend
2023-12-16,10%3A43%3A00,24,149.0925883126435,weekend
2023-12-16,10%3A44%3A00,23,114.43304763841208,weekend
2023-12-16,10%3A45%3A00,25,0,weekend
2023-12-16,10%3A46%3A00,26,138.0274717135285,weekend
2023-12-16,10%3A47%3A00,19,64.2055276743867,weekend
2023-12-16,10%3A48%3A00,25,98.48802159573675,weekend
2023-12-16,10%3A49%3A00,21,92.06497627571154,weekend
2023-12-16,10%3A50%3A00,25,86.05674669326682,weekend
2023-12-16,10%3A51%3A00,26,111.49306756034942,weekend
2023-12-16,10%3A52%3A00,28,113.88351674350317,weekend
2023-12-16,10%3A53%3A00,34,152.00799210318573,weekend
2023-12-16,10%3A54%3A00,30,122.80200712229728,weekend
2023-12-16,10%3A55%3A00,22,105.5242785174341,weekend
2023-12-16,10%3A56%3A00,25,103.52604167998531,weekend
2023-12-16,10%3A57%3A00,13,77.87124926995237,weekend
2023-12-16,10%3A58%3A00,29,133.25689066604465,weekend
2023-12-16,11%3A00%3A00,29,0,weekend
2023-12-16,11%3A01%3A00,23,116.15981584153143,weekend
2023-12-16,11%3A02%3A00,26,121.77694216318274,weekend
2023-12-16,11%3A03%3A00,22,82.53206252475964,weekend
2023-12-16,11%3A04%3A00,23,0,weekend
2023-12-16,11%3A05%3A00,18,75.77315615228117,weekend
2023-12-16,11%3A06%3A00,0,[],weekend
2023-12-16,11%3A07%3A00,27,123.65480783073373,weekend
2023-12-16,11%3A08%3A00,26,132.6330080489116,weekend
2023-12-16,11%3A09%3A00,21,98.67637774572032,weekend
2023-12-16,11%3A10%3A00,14,56.87747759445263,weekend
2023-12-16,11%3A11%3A00,28,113.98891132375834,weekend
2023-12-16,11%3A12%3A00,30,134.7277568144713,weekend
2023-12-16,11%3A13%3A00,22,76.27469054216313,weekend
2023-12-16,11%3A14%3A00,28,70.5839279345811,weekend
2023-12-16,11%3A15%3A00,23,98.04878471643978,weekend
2023-12-16,11%3A16%3A00,22,94.79592063810746,weekend
2023-12-16,11%3A17%3A00,21,76.0405739391938,weekend
2023-12-16,11%3A18%3A00,20,49.83330277040839,weekend
2023-12-16,11%3A19%3A00,32,169.80221042617785,weekend
2023-12-16,11%3A20%3A00,29,132.98622476820734,weekend
2023-12-16,11%3A21%3A00,23,81.52488872542905,weekend
2023-12-16,11%3A22%3A00,34,127.06790274787375,weekend
2023-12-16,11%3A23%3A00,34,121.57764701864399,weekend
2023-12-16,11%3A24%3A00,28,130.26534281706162,weekend
2023-12-16,11%3A25%3A00,30,101.1436009519776,weekend
2023-12-16,11%3A26%3A00,24,78.7653739561763,weekend
2023-12-16,11%3A27%3A00,29,113.01765894190385,weekend
2023-12-16,11%3A28%3A00,27,105.80626450744232,weekend
2023-12-16,11%3A29%3A00,30,132.28881771507662,weekend
2023-12-16,11%3A30%3A00,31,129.27374862055495,weekend
2023-12-16,11%3A31%3A00,24,149.8548837996926,weekend
2023-12-16,11%3A32%3A00,30,128.27204052444623,weekend
2023-12-16,11%3A33%3A00,20,0,weekend
2023-12-16,11%3A34%3A00,26,128.11474188013545,weekend
2023-12-16,11%3A35%3A00,24,74.61302561835363,weekend
2023-12-16,11%3A36%3A00,33,145.12364540836447,weekend
2023-12-16,11%3A37%3A00,29,114.26562773506943,weekend
2023-12-16,11%3A38%3A00,29,111.26353872952693,weekend
2023-12-16,11%3A39%3A00,30,0,weekend
2023-12-16,11%3A40%3A00,9,0,weekend
2023-12-16,11%3A41%3A00,15,63.835460665588485,weekend
2023-12-16,11%3A42%3A00,17,76.71355216936273,weekend
2023-12-16,11%3A43%3A00,28,107.08495406165397,weekend
2023-12-16,11%3A44%3A00,23,0,weekend
2023-12-16,11%3A45%3A00,18,73.48014867990443,weekend
2023-12-16,11%3A46%3A00,23,88.90999579608182,weekend
2023-12-16,11%3A47%3A00,23,89.18854661601,weekend
2023-12-16,11%3A48%3A00,19,82.41465006920114,weekend
2023-12-16,11%3A49%3A00,29,149.03865067752207,weekend
2023-12-16,11%3A50%3A00,26,124.41624270405367,weekend
2023-12-16,11%3A51%3A00,17,76.82125343579456,weekend
2023-12-16,11%3A52%3A00,19,87.15643184457254,weekend
2023-12-16,11%3A53%3A00,24,101.06116234779573,weekend
2023-12-16,11%3A54%3A00,21,122.70825233399238,weekend
2023-12-16,11%3A55%3A00,26,116.72110551355638,weekend
2023-12-16,11%3A56%3A00,16,56.78714051736629,weekend
2023-12-16,11%3A57%3A00,16,62.91039212309497,weekend
2023-12-16,11%3A58%3A00,16,84.24982294774934,weekend
2023-12-16,12%3A00%3A00,18,66.3570634328397,weekend
2023-12-16,12%3A01%3A00,19,61.47521556853013,weekend
2023-12-16,12%3A02%3A00,16,0,weekend
2023-12-16,12%3A03%3A00,32,131.28217259638498,weekend
2023-12-16,12%3A04%3A00,21,109.19570909663119,weekend
2023-12-16,12%3A05%3A00,18,91.0141417047603,weekend
2023-12-16,12%3A06%3A00,16,81.91286048220063,weekend
2023-12-16,12%3A07%3A00,27,123.95091167622955,weekend
2023-12-16,12%3A08%3A00,24,74.7742025106377,weekend
2023-12-16,12%3A09%3A00,25,93.80284832545492,weekend
2023-12-16,12%3A10%3A00,13,48.61578335593241,weekend
2023-12-16,12%3A11%3A00,22,79.38115586848944,weekend
2023-12-16,12%3A12%3A00,9,40.60243532445777,weekend
2023-12-16,12%3A13%3A00,11,51.98211825747923,weekend
2023-12-16,12%3A14%3A00,10,54.3893325970603,weekend
2023-12-16,12%3A15%3A00,22,102.03431468373182,weekend
2023-12-16,12%3A16%3A00,9,41.98737501751195,weekend
2023-12-16,12%3A17%3A00,14,0,weekend
2023-12-16,12%3A18%3A00,19,67.45987051745828,weekend
2023-12-16,12%3A19%3A00,16,80.80965482840652,weekend
2023-12-16,12%3A20%3A00,21,86.79073937801786,weekend
2023-12-16,12%3A21%3A00,13,59.69506081574092,weekend
2023-12-16,12%3A22%3A00,12,0,weekend
2023-12-16,12%3A23%3A00,19,83.73213219853277,weekend
2023-12-16,12%3A24%3A00,18,73.29192773661897,weekend
2023-12-16,12%3A25%3A00,25,90.02105721841137,weekend
2023-12-16,12%3A26%3A00,19,78.75051995506627,weekend
2023-12-16,12%3A27%3A00,28,0,weekend
2023-12-16,12%3A28%3A00,27,102.8966868037543,weekend
2023-12-16,12%3A29%3A00,30,127.14289938150242,weekend
2023-12-16,12%3A30%3A00,26,86.14426532679813,weekend
2023-12-16,12%3A31%3A00,11,45.00571791021897,weekend
2023-12-16,12%3A32%3A00,22,111.85347385346392,weekend
2023-12-16,12%3A33%3A00,27,170.78002252803043,weekend
2023-12-16,12%3A34%3A00,29,205.65348325691917,weekend
2023-12-16,12%3A35%3A00,11,0,weekend
2023-12-16,12%3A36%3A00,13,48.25993463036332,weekend
2023-12-16,12%3A37%3A00,20,47.54720792265438,weekend
2023-12-16,12%3A38%3A00,26,100.59108859029283,weekend
2023-12-16,12%3A39%3A00,34,203.17243229526235,weekend
2023-12-16,12%3A40%3A00,31,167.30150559001862,weekend
2023-12-16,12%3A41%3A00,29,173.65609416227753,weekend
2023-12-16,12%3A42%3A00,21,128.51181063630386,weekend
2023-12-16,12%3A43%3A00,23,149.61175891010612,weekend
2023-12-16,12%3A44%3A00,26,177.83131547197397,weekend
2023-12-16,12%3A45%3A00,8,46.561310923505424,weekend
2023-12-16,12%3A46%3A00,13,74.2718576086185,weekend
2023-12-16,12%3A47%3A00,20,119.61915298442975,weekend
2023-12-16,12%3A48%3A00,21,87.81501157613528,weekend
2023-12-16,12%3A49%3A00,27,108.8725520908539,weekend
2023-12-16,12%3A50%3A00,0,[],weekend
2023-12-16,12%3A51%3A00,32,195.82511423627065,weekend
2023-12-16,12%3A52%3A00,18,81.85523540898119,weekend
2023-12-16,12%3A53%3A00,13,52.88195078009064,weekend
2023-12-16,12%3A54%3A00,21,175.32056242715376,weekend
2023-12-16,12%3A55%3A00,21,0,weekend
2023-12-16,12%3A56%3A00,33,179.14193070452438,weekend
2023-12-16,12%3A57%3A00,7,0,weekend
2023-12-16,12%3A58%3A00,38,180.76127715019115,weekend
2023-12-16,13%3A00%3A00,34,351.159622591194,weekend
2023-12-16,13%3A01%3A00,19,85.30925664304067,weekend
2023-12-16,13%3A02%3A00,38,154.9990141574191,weekend
2023-12-16,13%3A03%3A00,26,186.48017145240004,weekend
2023-12-16,13%3A04%3A00,38,186.55304269242345,weekend
2023-12-16,13%3A05%3A00,13,0,weekend
2023-12-16,13%3A06%3A00,20,76.49932327662204,weekend
2023-12-16,13%3A07%3A00,23,89.59332228854781,weekend
2023-12-16,13%3A08%3A00,22,84.62200935623837,weekend
2023-12-16,13%3A09%3A00,12,56.272049810092184,weekend
2023-12-16,13%3A10%3A00,10,28.277417597740357,weekend
2023-12-16,13%3A11%3A00,24,143.5652827881559,weekend
2023-12-16,13%3A12%3A00,20,320.99341005877375,weekend
2023-12-16,13%3A13%3A00,23,362.33441171609485,weekend
2023-12-16,13%3A14%3A00,16,55.63920580511332,weekend
2023-12-16,13%3A15%3A00,18,90.62325083199734,weekend
2023-12-16,13%3A16%3A00,15,78.34377195657252,weekend
2023-12-16,13%3A17%3A00,27,162.33395478542153,weekend
2023-12-16,13%3A18%3A00,20,88.22640963755448,weekend
2023-12-16,13%3A19%3A00,24,98.73923768968488,weekend
2023-12-16,13%3A20%3A00,31,126.16050871822557,weekend
2023-12-16,13%3A21%3A00,25,108.10208043142927,weekend
2023-12-16,13%3A22%3A00,26,93.1253843790206,weekend
2023-12-16,13%3A23%3A00,26,108.15501326928442,weekend
2023-12-16,13%3A24%3A00,29,137.8036756683887,weekend
2023-12-16,13%3A25%3A00,23,0,weekend
2023-12-16,13%3A26%3A00,25,115.54289364128238,weekend
2023-12-16,13%3A27%3A00,21,111.39441488279448,weekend
2023-12-16,13%3A28%3A00,19,85.93351160832601,weekend
2023-12-16,13%3A29%3A00,9,39.676784493500975,weekend
2023-12-16,13%3A30%3A00,16,79.98570954271548,weekend
2023-12-16,13%3A31%3A00,21,91.31377580769639,weekend
2023-12-16,13%3A32%3A00,28,105.43515308520209,weekend
2023-12-16,13%3A33%3A00,28,99.74230483160412,weekend
2023-12-16,13%3A34%3A00,18,82.23729405250677,weekend
2023-12-16,13%3A35%3A00,22,101.12102866661786,weekend
2023-12-16,13%3A36%3A00,17,78.96642410077622,weekend
2023-12-16,13%3A37%3A00,34,263.1682656950461,weekend
2023-12-16,13%3A38%3A00,24,207.44780678441475,weekend
2023-12-16,13%3A39%3A00,15,45.349367032473765,weekend
2023-12-16,13%3A40%3A00,36,193.586065874626,weekend
2023-12-16,13%3A41%3A00,31,174.5133792841773,weekend
2023-12-16,13%3A42%3A00,30,135.69664420235202,weekend
2023-12-16,13%3A43%3A00,28,125.93946588166358,weekend
2023-12-16,13%3A44%3A00,37,191.00819491272983,weekend
2023-12-16,13%3A45%3A00,29,0,weekend
2023-12-16,13%3A46%3A00,31,130.01546887884416,weekend
2023-12-16,13%3A47%3A00,24,85.90263713491944,weekend
2023-12-16,13%3A48%3A00,28,0,weekend
2023-12-16,13%3A49%3A00,31,0,weekend
2023-12-16,13%3A50%3A00,19,75.4845844795832,weekend
2023-12-16,13%3A51%3A00,26,145.5061556825921,weekend
2023-12-16,13%3A52%3A00,27,117.97763403316415,weekend
2023-12-16,13%3A53%3A00,24,113.89784685644598,weekend
2023-12-16,13%3A54%3A00,21,106.37305615789133,weekend
2023-12-16,13%3A55%3A00,9,0,weekend
2023-12-16,13%3A56%3A00,30,131.73706197479916,weekend
2023-12-16,13%3A57%3A00,33,0,weekend
2023-12-16,13%3A58%3A00,26,93.78778441266236,weekend
2023-12-16,14%3A00%3A00,12,49.272681461281984,weekend
2023-12-16,14%3A01%3A00,20,76.95130245771982,weekend
2023-12-16,14%3A02%3A00,28,120.94016240499141,weekend
2023-12-16,14%3A03%3A00,29,122.2826903459966,weekend
2023-12-16,14%3A04%3A00,28,125.61063749544493,weekend
2023-12-16,14%3A05%3A00,16,61.39077930400262,weekend
2023-12-16,14%3A06%3A00,17,70.3490237467812,weekend
2023-12-16,14%3A07%3A00,27,111.77891602878783,weekend
2023-12-16,14%3A08%3A00,21,113.31476429365718,weekend
2023-12-16,14%3A09%3A00,21,72.43043284720088,weekend
2023-12-16,14%3A10%3A00,12,36.66415995028059,weekend
2023-12-16,14%3A11%3A00,19,68.2589251130084,weekend
2023-12-16,14%3A12%3A00,18,148.96275177338603,weekend
2023-12-16,14%3A13%3A00,30,164.8847633788916,weekend
2023-12-16,14%3A14%3A00,41,0,weekend
2023-12-16,14%3A15%3A00,21,58.06135704586048,weekend
2023-12-16,14%3A16%3A00,18,0,weekend
2023-12-16,14%3A17%3A00,21,0,weekend
2023-12-16,14%3A18%3A00,18,88.96718814609322,weekend
2023-12-16,14%3A19%3A00,24,0,weekend
2023-12-16,14%3A20%3A00,27,0,weekend
2023-12-16,14%3A21%3A00,13,0,weekend
2023-12-16,14%3A22%3A00,13,56.34701245288816,weekend
2023-12-16,14%3A23%3A00,19,84.12709248368066,weekend
2023-12-16,14%3A24%3A00,20,88.59296365572257,weekend
2023-12-16,14%3A25%3A00,9,37.09280365154402,weekend
2023-12-16,14%3A26%3A00,13,0,weekend
2023-12-16,14%3A27%3A00,24,121.14375308980408,weekend
2023-12-16,14%3A28%3A00,8,50.54892043338094,weekend
2023-12-16,14%3A29%3A00,21,101.0046152125026,weekend
2023-12-16,14%3A30%3A00,17,66.42281694999475,weekend
2023-12-16,14%3A31%3A00,11,0,weekend
2023-12-16,14%3A32%3A00,9,47.46112184792975,weekend
2023-12-16,14%3A33%3A00,11,40.94050134849851,weekend
2023-12-16,14%3A34%3A00,7,50.169410366662795,weekend
2023-12-16,14%3A35%3A00,7,50.169410366662795,weekend
2023-12-16,14%3A36%3A00,10,0,weekend
2023-12-16,14%3A37%3A00,10,53.97778211225883,weekend
2023-12-16,14%3A38%3A00,11,96.07308326271897,weekend
2023-12-16,14%3A39%3A00,7,47.58837752120739,weekend
2023-12-16,14%3A40%3A00,11,47.27316231175643,weekend
2023-12-16,14%3A41%3A00,11,44.56474864706717,weekend
2023-12-16,14%3A42%3A00,15,70.68984047108265,weekend
2023-12-16,14%3A43%3A00,11,52.03390055476018,weekend
2023-12-16,14%3A44%3A00,14,98.77882082688306,weekend
2023-12-16,14%3A45%3A00,12,37.736045840369954,weekend
2023-12-16,14%3A46%3A00,13,56.78487630413637,weekend
2023-12-16,14%3A47%3A00,8,0,weekend
2023-12-16,14%3A48%3A00,0,[],weekend
2023-12-16,14%3A49%3A00,0,[],weekend
2023-12-16,14%3A50%3A00,18,56.020852619966384,weekend
2023-12-16,14%3A51%3A00,21,102.97772000331896,weekend
2023-12-16,14%3A52%3A00,22,0,weekend
2023-12-16,14%3A53%3A00,31,125.51223326850896,weekend
2023-12-16,14%3A54%3A00,11,44.82808466914667,weekend
2023-12-16,14%3A55%3A00,17,72.53179146081068,weekend
2023-12-16,14%3A56%3A00,23,126.18809896214434,weekend
2023-12-16,14%3A57%3A00,10,0,weekend
2023-12-16,14%3A58%3A00,22,0,weekend
2023-12-16,15%3A00%3A00,20,84.38372197019275,weekend
2023-12-16,15%3A01%3A00,10,50.770449402948486,weekend
2023-12-16,15%3A02%3A00,0,[],weekend
2023-12-16,15%3A03%3A00,7,29.629527757639185,weekend
2023-12-16,15%3A04%3A00,20,78.65527121983504,weekend
2023-12-16,15%3A05%3A00,21,141.61185515394308,weekend
2023-12-16,15%3A06%3A00,17,105.2422013907094,weekend
2023-12-16,15%3A07%3A00,21,104.59023659609842,weekend
2023-12-16,15%3A08%3A00,25,119.85198589849728,weekend
2023-12-16,15%3A09%3A00,9,26.631151589075962,weekend
2023-12-16,15%3A10%3A00,14,50.50663810962678,weekend
2023-12-16,15%3A11%3A00,18,91.95417879741893,weekend
2023-12-16,15%3A12%3A00,26,117.8120860640501,weekend
2023-12-16,15%3A13%3A00,32,202.27323763497358,weekend
2023-12-16,15%3A14%3A00,23,0,weekend
2023-12-16,15%3A15%3A00,27,147.55880373016143,weekend
2023-12-16,15%3A16%3A00,26,151.17742132373678,weekend
2023-12-16,15%3A17%3A00,26,151.17742132373678,weekend
2023-12-16,15%3A18%3A00,22,81.71057865878318,weekend
2023-12-16,15%3A19%3A00,24,80.62586955923923,weekend
2023-12-16,15%3A20%3A00,0,[],weekend
2023-12-16,15%3A21%3A00,19,125.85030685862725,weekend
2023-12-16,15%3A22%3A00,17,112.18171842865242,weekend
2023-12-16,15%3A23%3A00,10,45.21024564806081,weekend
2023-12-16,15%3A24%3A00,9,34.128051951118785,weekend
2023-12-16,15%3A25%3A00,29,107.15412782920556,weekend
2023-12-16,15%3A26%3A00,8,0,weekend
2023-12-16,15%3A27%3A00,18,70.14541974909085,weekend
2023-12-16,15%3A28%3A00,27,114.34129291725117,weekend
2023-12-16,15%3A29%3A00,15,122.18121475293754,weekend
2023-12-16,15%3A30%3A00,19,0,weekend
2023-12-16,15%3A31%3A00,20,0,weekend
2023-12-16,15%3A32%3A00,23,88.80534907978252,weekend
2023-12-16,15%3A33%3A00,22,105.67216378536266,weekend
2023-12-16,15%3A34%3A00,16,52.00683760614962,weekend
2023-12-16,15%3A35%3A00,11,46.494766189883244,weekend
2023-12-16,15%3A36%3A00,11,42.124036972426694,weekend
2023-12-16,15%3A37%3A00,17,61.54711509460134,weekend
2023-12-16,15%3A38%3A00,18,65.80786113152509,weekend
2023-12-16,15%3A39%3A00,0,[],weekend
2023-12-16,15%3A40%3A00,9,43.084175024813966,weekend
2023-12-16,15%3A41%3A00,23,94.85546563331425,weekend
2023-12-16,15%3A42%3A00,16,69.94331425795777,weekend
2023-12-16,15%3A43%3A00,8,34.97944318741196,weekend
2023-12-16,15%3A44%3A00,11,65.61394883983148,weekend
2023-12-16,15%3A45%3A00,0,[],weekend
2023-12-16,15%3A46%3A00,0,[],weekend
2023-12-16,15%3A47%3A00,0,[],weekend
2023-12-16,15%3A48%3A00,0,[],weekend
2023-12-16,15%3A49%3A00,7,0,weekend
2023-12-16,15%3A50%3A00,0,[],weekend
2023-12-16,15%3A51%3A00,7,0,weekend
2023-12-16,15%3A52%3A00,7,17.494739486058464,weekend
2023-12-16,15%3A53%3A00,12,34.86047406321263,weekend
2023-12-16,15%3A54%3A00,11,0,weekend
2023-12-16,15%3A55%3A00,0,[],weekend
2023-12-16,15%3A56%3A00,9,52.498956546613464,weekend
2023-12-16,15%3A57%3A00,7,33.88484875294155,weekend
2023-12-16,15%3A58%3A00,7,20.993687351052994,weekend
2023-12-16,16%3A00%3A00,7,0,weekend
2023-12-16,16%3A01%3A00,0,[],weekend
2023-12-16,16%3A02%3A00,10,0,weekend
2023-12-16,16%3A03%3A00,0,[],weekend
2023-12-16,16%3A04%3A00,0,[],weekend
2023-12-16,16%3A05%3A00,14,73.80428818917837,weekend
